tourney_name,surface,tourney_level,tourney_date,year,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_age_category,winner_rank,winner_rank_points,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_age_category,loser_rank,loser_rank_points,score,best_of,w_ace,w_bpSaved,w_bpFaced,l_ace,l_bpSaved,l_bpFaced
Australian Open,Hard,G,2016-01-18,2016,Andy Murray,R,190,GBR,28,adulto,2,8945,Alexander Zverev,R,186,GER,18,muy joven,83,647,6-1 6-2 6-3,5,3,6,6,5,7,13
Australian Open,Hard,G,2016-01-18,2016,Novak Djokovic,R,188,SRB,28,adulto,1,16790,Quentin Halys,R,186,FRA,19,muy joven,187,274,6-1 6-2 7-6,5,9,0,1,9,6,11
Australian Open,Hard,G,2016-01-18,2016,Andreas Seppi,R,190,ITA,31,adulto,29,1290,Denis Kudla,R,180,USA,23,joven,69,727,7-5 6-4 6-4,5,13,8,8,6,1,4
Australian Open,Hard,G,2016-01-18,2016,Federico Delbonis,L,190,ARG,25,joven,53,815,Renzo Olivo,R,186,ARG,23,joven,174,296,7-6 3-6 6-7 7-5 6-2,5,13,9,15,8,16,24
Australian Open,Hard,G,2016-01-18,2016,Gilles Simon,R,183,FRA,31,adulto,15,2145,Evgeny Donskoy,R,185,RUS,25,joven,91,620,6-3 5-7 7-6 4-6 7-5,5,8,12,16,7,7,11
Australian Open,Hard,G,2016-01-18,2016,Jo Wilfried Tsonga,R,188,FRA,30,adulto,10,2725,Omar Jasika,L,186,AUS,18,muy joven,310,159,7-5 6-1 6-4,5,14,4,5,1,7,12
Australian Open,Hard,G,2016-01-18,2016,Pierre Hugues Herbert,R,186,FRA,24,joven,167,313,Noah Rubin,R,186,USA,19,muy joven,328,146,6-3 6-4 6-0,5,14,0,0,1,2,7
Australian Open,Hard,G,2016-01-18,2016,Guillermo Garcia Lopez,R,188,ESP,32,adulto,27,1430,Daniel Brands,R,196,GER,28,adulto,151,393,4-6 6-1 7-6 6-3,5,5,1,2,17,3,6
Australian Open,Hard,G,2016-01-18,2016,Kei Nishikori,R,178,JPN,26,joven,7,4235,Austin Krajicek,L,186,USA,25,joven,103,571,6-3 7-6 6-3,5,13,3,4,7,2,5
Australian Open,Hard,G,2016-01-18,2016,Roger Federer,R,185,SUI,34,viejo,3,8165,Alexandr Dolgopolov,R,180,UKR,27,adulto,35,1160,6-3 7-5 6-1,5,25,0,0,3,8,13
Australian Open,Hard,G,2016-01-18,2016,Grigor Dimitrov,R,188,BUL,24,joven,28,1420,Marco Trungelliti,R,186,ARG,25,joven,210,244,6-3 4-6 6-2 7-5,5,11,6,8,4,4,9
Australian Open,Hard,G,2016-01-18,2016,Dominic Thiem,R,186,AUT,22,joven,20,1645,Nicolas Almagro,R,183,ESP,30,adulto,73,694,6-3 6-1 6-3,5,5,0,0,13,11,17
Australian Open,Hard,G,2016-01-18,2016,David Goffin,R,163,BEL,25,joven,16,1835,Damir Dzumhur,R,172,BIH,23,joven,81,661,6-4 0-6 6-4 6-2,5,7,7,15,3,7,16
Australian Open,Hard,G,2016-01-18,2016,Marin Cilic,R,198,CRO,27,adulto,13,2405,Albert Ramos,L,188,ESP,28,adulto,61,773,6-4 6-3 7-6,5,17,0,1,7,3,6
Australian Open,Hard,G,2016-01-18,2016,Roberto Bautista Agut,R,186,ESP,27,adulto,21,1640,Dusan Lajovic,R,180,SRB,25,joven,77,678,4-6 6-2 4-6 6-2 6-1,5,7,3,6,8,0,7
Australian Open,Hard,G,2016-01-18,2016,Nick Kyrgios,R,186,AUS,20,joven,30,1260,Pablo Cuevas,R,180,URU,30,adulto,41,1065,6-4 7-5 7-6,5,19,5,7,15,2,6
Australian Open,Hard,G,2016-01-18,2016,Tomas Berdych,R,196,CZE,30,adulto,6,4560,Mirza Basic,R,186,BIH,24,joven,138,432,6-4 6-0 6-3,5,15,0,0,7,9,14
Australian Open,Hard,G,2016-01-18,2016,Dudi Sela,R,175,ISR,30,adulto,87,633,Fernando Verdasco,L,188,ESP,32,adulto,45,900,4-6 6-3 6-3 7-6,5,5,6,12,9,7,15
Australian Open,Hard,G,2016-01-18,2016,Andrey Kuznetsov,R,185,RUS,24,joven,74,693,Jeremy Chardy,R,188,FRA,28,adulto,31,1255,6-4 7-6 7-6,5,9,3,5,11,5,8
Australian Open,Hard,G,2016-01-18,2016,Gael Monfils,R,193,FRA,29,adulto,25,1485,Nicolas Mahut,R,190,FRA,33,viejo,63,767,7-5 6-4 6-1,5,18,1,1,2,1,5
Australian Open,Hard,G,2016-01-18,2016,Stephane Robert,R,185,FRA,35,viejo,225,233,Rajeev Ram,R,193,USA,31,adulto,93,617,6-1 6-7 4-6 7-5 7-5,5,23,14,20,11,14,23
Australian Open,Hard,G,2016-01-18,2016,Milos Raonic,R,196,CAN,25,joven,14,2270,Tommy Robredo,R,180,ESP,33,viejo,42,1000,7-6 7-6 7-5,5,24,4,4,0,11,12
Australian Open,Hard,G,2016-01-18,2016,Viktor Troicki,R,193,SRB,29,adulto,26,1475,Tim Smyczek,R,175,USA,28,adulto,108,543,6-4 7-6 7-6,5,10,2,5,16,12,16
Australian Open,Hard,G,2016-01-18,2016,Lukas Rosol,R,196,CZE,30,adulto,51,827,Jack Sock,R,185,USA,23,joven,22,1525,7-6 7-6 6-3,5,20,10,10,21,1,2
Australian Open,Hard,G,2016-01-18,2016,Stanislas Wawrinka,R,183,SUI,30,adulto,4,6865,Radek Stepanek,R,185,CZE,37,viejo,188,272,6-2 6-3 6-4,5,15,10,11,4,7,12
Australian Open,Hard,G,2016-01-18,2016,David Ferrer,R,175,ESP,33,viejo,8,4145,Lleyton Hewitt,R,180,AUS,34,viejo,308,160,6-2 6-4 6-4,5,4,9,10,2,10,15
Australian Open,Hard,G,2016-01-18,2016,Steve Johnson,R,188,USA,26,joven,32,1240,Thomaz Bellucci,L,188,BRA,28,adulto,37,1105,6-3 6-2 6-2,5,10,2,2,3,5,10
Australian Open,Hard,G,2016-01-18,2016,Feliciano Lopez,L,188,ESP,34,viejo,19,1690,Guido Pella,L,186,ARG,25,joven,75,693,7-6 6-7 7-6 6-7 6-4,5,42,7,11,13,6,11
Australian Open,Hard,G,2016-01-18,2016,John Isner,R,206,USA,30,adulto,11,2495,Marcel Granollers,R,190,ESP,29,adulto,80,661,6-3 7-6 7-6,5,20,0,0,4,5,6
Australian Open,Hard,G,2016-01-18,2016,Bernard Tomic,R,193,AUS,23,joven,17,1720,Simone Bolelli,R,183,ITA,30,adulto,64,765,6-4 6-2 6-7 7-5,5,24,0,1,8,4,9
Australian Open,Hard,G,2016-01-18,2016,John Millman,R,183,AUS,26,joven,95,611,Gilles Muller,L,193,LUX,32,adulto,38,1105,4-6 6-4 6-2 4-6 7-5,5,13,5,9,22,5,11
Australian Open,Hard,G,2016-01-18,2016,Joao Sousa,R,186,POR,26,joven,33,1191,Santiago Giraldo,R,188,COL,28,adulto,70,723,6-3 7-5 3-6 6-1,5,8,0,2,11,13,18
Australian Open,Hard,G,2016-01-18,2016,Andy Murray,R,190,GBR,28,adulto,2,8945,Samuel Groth,R,186,AUS,28,adulto,67,747,6-0 6-4 6-1,5,10,0,1,6,7,14
Australian Open,Hard,G,2016-01-18,2016,Novak Djokovic,R,188,SRB,28,adulto,1,16790,Andreas Seppi,R,190,ITA,31,adulto,29,1290,6-1 7-5 7-6,5,9,3,3,5,3,6
Australian Open,Hard,G,2016-01-18,2016,Gilles Simon,R,183,FRA,31,adulto,15,2145,Federico Delbonis,L,190,ARG,25,joven,53,815,6-3 6-2 6-1,5,5,1,1,6,7,13
Australian Open,Hard,G,2016-01-18,2016,Jo Wilfried Tsonga,R,188,FRA,30,adulto,10,2725,Pierre Hugues Herbert,R,186,FRA,24,joven,167,313,6-4 7-6 7-6,5,23,4,6,11,1,4
Australian Open,Hard,G,2016-01-18,2016,Kei Nishikori,R,178,JPN,26,joven,7,4235,Guillermo Garcia Lopez,R,188,ESP,32,adulto,27,1430,7-5 2-6 6-3 6-4,5,5,8,11,11,5,9
Australian Open,Hard,G,2016-01-18,2016,Roger Federer,R,185,SUI,34,viejo,3,8165,Grigor Dimitrov,R,188,BUL,24,joven,28,1420,6-4 3-6 6-1 6-4,5,13,5,6,8,11,15
Australian Open,Hard,G,2016-01-18,2016,David Goffin,R,163,BEL,25,joven,16,1835,Dominic Thiem,R,186,AUT,22,joven,20,1645,6-1 3-6 7-6 7-5,5,6,9,13,17,6,12
Australian Open,Hard,G,2016-01-18,2016,Roberto Bautista Agut,R,186,ESP,27,adulto,21,1640,Marin Cilic,R,198,CRO,27,adulto,13,2405,6-4 7-6 7-5,5,9,3,4,15,8,11
Australian Open,Hard,G,2016-01-18,2016,Tomas Berdych,R,196,CZE,30,adulto,6,4560,Nick Kyrgios,R,186,AUS,20,joven,30,1260,6-3 6-4 1-6 6-4,5,8,4,6,18,5,8
Australian Open,Hard,G,2016-01-18,2016,Andrey Kuznetsov,R,185,RUS,24,joven,74,693,Dudi Sela,R,175,ISR,30,adulto,87,633,7-5 3-6 6-1 7-6,5,10,4,7,7,9,14
Australian Open,Hard,G,2016-01-18,2016,Gael Monfils,R,193,FRA,29,adulto,25,1485,Stephane Robert,R,185,FRA,35,viejo,225,233,7-5 6-3 6-2,5,10,0,5,3,7,16
Australian Open,Hard,G,2016-01-18,2016,Milos Raonic,R,196,CAN,25,joven,14,2270,Viktor Troicki,R,193,SRB,29,adulto,26,1475,6-2 6-3 6-4,5,14,1,2,5,7,12
Australian Open,Hard,G,2016-01-18,2016,Stanislas Wawrinka,R,183,SUI,30,adulto,4,6865,Lukas Rosol,R,196,CZE,30,adulto,51,827,6-2 6-3 7-6,5,18,2,3,2,6,10
Australian Open,Hard,G,2016-01-18,2016,David Ferrer,R,175,ESP,33,viejo,8,4145,Steve Johnson,R,188,USA,26,joven,32,1240,6-1 6-4 6-4,5,3,0,0,5,5,9
Australian Open,Hard,G,2016-01-18,2016,John Isner,R,206,USA,30,adulto,11,2495,Feliciano Lopez,L,188,ESP,34,viejo,19,1690,6-7 7-6 6-2 6-4,5,44,0,0,18,4,7
Australian Open,Hard,G,2016-01-18,2016,Bernard Tomic,R,193,AUS,23,joven,17,1720,John Millman,R,183,AUS,26,joven,95,611,6-4 7-6 6-2,5,20,3,5,8,7,12
Australian Open,Hard,G,2016-01-18,2016,Andy Murray,R,190,GBR,28,adulto,2,8945,Joao Sousa,R,186,POR,26,joven,33,1191,6-2 3-6 6-2 6-2,5,13,5,7,4,3,9
Australian Open,Hard,G,2016-01-18,2016,Novak Djokovic,R,188,SRB,28,adulto,1,16790,Gilles Simon,R,183,FRA,31,adulto,15,2145,6-3 6-7 6-4 4-6 6-3,5,9,14,18,2,19,25
Australian Open,Hard,G,2016-01-18,2016,Kei Nishikori,R,178,JPN,26,joven,7,4235,Jo Wilfried Tsonga,R,188,FRA,30,adulto,10,2725,6-4 6-2 6-4,5,3,1,2,13,7,12
Australian Open,Hard,G,2016-01-18,2016,Roger Federer,R,185,SUI,34,viejo,3,8165,David Goffin,R,163,BEL,25,joven,16,1835,6-2 6-1 6-4,5,7,0,1,5,7,13
Australian Open,Hard,G,2016-01-18,2016,Tomas Berdych,R,196,CZE,30,adulto,6,4560,Roberto Bautista Agut,R,186,ESP,27,adulto,21,1640,4-6 6-4 6-3 1-6 6-3,5,18,5,9,6,18,22
Australian Open,Hard,G,2016-01-18,2016,Gael Monfils,R,193,FRA,29,adulto,25,1485,Andrey Kuznetsov,R,185,RUS,24,joven,74,693,7-5 3-6 6-3 7-6,5,14,0,2,0,4,7
Australian Open,Hard,G,2016-01-18,2016,Milos Raonic,R,196,CAN,25,joven,14,2270,Stanislas Wawrinka,R,183,SUI,30,adulto,4,6865,6-4 6-3 5-7 4-6 6-3,5,24,5,8,9,10,15
Australian Open,Hard,G,2016-01-18,2016,David Ferrer,R,175,ESP,33,viejo,8,4145,John Isner,R,206,USA,30,adulto,11,2495,6-4 6-4 7-5,5,1,3,3,18,3,6
Australian Open,Hard,G,2016-01-18,2016,Andy Murray,R,190,GBR,28,adulto,2,8945,Bernard Tomic,R,193,AUS,23,joven,17,1720,6-4 6-4 7-6,5,18,5,9,10,7,13
Australian Open,Hard,G,2016-01-18,2016,Novak Djokovic,R,188,SRB,28,adulto,1,16790,Kei Nishikori,R,178,JPN,26,joven,7,4235,6-3 6-2 6-4,5,6,6,8,9,5,11
Australian Open,Hard,G,2016-01-18,2016,Roger Federer,R,185,SUI,34,viejo,3,8165,Tomas Berdych,R,196,CZE,30,adulto,6,4560,7-6 6-2 6-4,5,9,4,6,9,5,10
Australian Open,Hard,G,2016-01-18,2016,Milos Raonic,R,196,CAN,25,joven,14,2270,Gael Monfils,R,193,FRA,29,adulto,25,1485,6-3 3-6 6-3 6-4,5,10,1,2,14,5,8
Australian Open,Hard,G,2016-01-18,2016,Andy Murray,R,190,GBR,28,adulto,2,8945,David Ferrer,R,175,ESP,33,viejo,8,4145,6-3 6-7 6-2 6-3,5,11,7,9,0,7,13
Australian Open,Hard,G,2016-01-18,2016,Novak Djokovic,R,188,SRB,28,adulto,1,16790,Roger Federer,R,185,SUI,34,viejo,3,8165,6-1 6-2 3-6 6-3,5,10,3,4,5,4,9
Australian Open,Hard,G,2016-01-18,2016,Andy Murray,R,190,GBR,28,adulto,2,8945,Milos Raonic,R,196,CAN,25,joven,14,2270,4-6 7-5 6-7 6-4 6-2,5,9,5,6,23,12,16
Australian Open,Hard,G,2016-01-18,2016,Novak Djokovic,R,188,SRB,28,adulto,1,16790,Andy Murray,R,190,GBR,28,adulto,2,8945,6-1 7-5 7-6,5,7,4,6,12,7,12
Montpellier,Hard,A,2016-02-01,2016,Richard Gasquet,R,185,FRA,29,adulto,10,2760,Paul Henri Mathieu,R,185,FRA,34,viejo,93,609,7-5 6-4,3,2,2,4,4,3,7
Montpellier,Hard,A,2016-02-01,2016,Richard Gasquet,R,185,FRA,29,adulto,10,2760,Dustin Brown,R,196,GER,31,adulto,133,458,1-6 6-4 6-3,3,4,10,14,17,6,10
Montpellier,Hard,A,2016-02-01,2016,Paul Henri Mathieu,R,185,FRA,34,viejo,93,609,Alexander Zverev,R,186,GER,18,muy joven,85,651,7-6(11) 7-5,3,9,5,7,15,1,4
Montpellier,Hard,A,2016-02-01,2016,Richard Gasquet,R,185,FRA,29,adulto,10,2760,Marcos Baghdatis,R,183,CYP,30,adulto,53,814,6-4 6-4,3,5,5,6,3,1,4
Montpellier,Hard,A,2016-02-01,2016,Dustin Brown,R,196,GER,31,adulto,133,458,Ruben Bemelmans,L,186,BEL,28,adulto,107,524,6-3 6-3,3,4,4,5,1,6,10
Montpellier,Hard,A,2016-02-01,2016,Paul Henri Mathieu,R,185,FRA,34,viejo,93,609,John Millman,R,183,AUS,26,joven,78,701,7-6(5) 5-7 6-3,3,17,8,10,6,2,4
Montpellier,Hard,A,2016-02-01,2016,Alexander Zverev,R,186,GER,18,muy joven,85,651,Michael Berrer,L,193,GER,35,viejo,121,487,6-7(2) 6-2 7-5,3,8,16,18,4,8,13
Montpellier,Hard,A,2016-02-01,2016,Richard Gasquet,R,185,FRA,29,adulto,10,2760,Ernests Gulbis,R,190,LAT,27,adulto,82,661,6-4 6-4,3,3,0,0,9,1,3
Montpellier,Hard,A,2016-02-01,2016,Marcos Baghdatis,R,183,CYP,30,adulto,53,814,Taro Daniel,R,186,JPN,23,joven,97,603,6-2 7-6(7),3,8,4,5,1,4,7
Montpellier,Hard,A,2016-02-01,2016,Dustin Brown,R,196,GER,31,adulto,133,458,Gilles Simon,R,183,FRA,31,adulto,15,2235,6-4 6-4,3,10,2,2,1,4,6
Montpellier,Hard,A,2016-02-01,2016,Ruben Bemelmans,L,186,BEL,28,adulto,107,524,Jan Lennard Struff,R,186,GER,25,joven,108,522,6-4 6-7(5) 6-3,3,7,8,8,14,6,8
Montpellier,Hard,A,2016-02-01,2016,John Millman,R,183,AUS,26,joven,78,701,Edouard Roger Vasselin,R,188,FRA,32,adulto,136,454,4-6 6-1 6-4,3,5,1,4,5,4,9
Montpellier,Hard,A,2016-02-01,2016,Paul Henri Mathieu,R,185,FRA,34,viejo,93,609,Benoit Paire,R,196,FRA,26,joven,21,1686,6-3 6-3,3,3,1,2,3,5,9
Montpellier,Hard,A,2016-02-01,2016,Michael Berrer,L,193,GER,35,viejo,121,487,Kenny De Schepper,L,203,FRA,28,adulto,156,376,6-3 6-4,3,0,1,2,6,5,8
Montpellier,Hard,A,2016-02-01,2016,Alexander Zverev,R,186,GER,18,muy joven,85,651,Marin Cilic,R,198,CRO,27,adulto,13,2495,7-6(4) 7-6(1),3,8,6,8,9,1,3
Montpellier,Hard,A,2016-02-01,2016,Ernests Gulbis,R,190,LAT,27,adulto,82,661,Quentin Halys,R,186,FRA,19,muy joven,171,316,6-4 6-3,3,8,3,3,5,3,5
Montpellier,Hard,A,2016-02-01,2016,Taro Daniel,R,186,JPN,23,joven,97,603,Denis Istomin,R,188,UZB,29,adulto,61,781,6-2 6-2,3,3,0,0,2,2,6
Montpellier,Hard,A,2016-02-01,2016,Marcos Baghdatis,R,183,CYP,30,adulto,53,814,Lukas Lacko,R,185,SVK,28,adulto,109,522,7-5 7-5,3,9,3,5,0,4,8
Montpellier,Hard,A,2016-02-01,2016,Dustin Brown,R,196,GER,31,adulto,133,458,Steve Darcis,R,178,BEL,31,adulto,106,532,7-5 7-5,3,21,10,11,2,5,8
Montpellier,Hard,A,2016-02-01,2016,Jan Lennard Struff,R,186,GER,25,joven,108,522,Nicolas Mahut,R,190,FRA,34,viejo,54,812,6-3 7-5,3,9,3,4,5,7,10
Montpellier,Hard,A,2016-02-01,2016,Ruben Bemelmans,L,186,BEL,28,adulto,107,524,Joao Sousa,R,186,POR,26,joven,33,1191,6-4 3-6 6-4,3,10,12,15,5,0,4
Montpellier,Hard,A,2016-02-01,2016,Edouard Roger Vasselin,R,188,FRA,32,adulto,136,454,Gael Monfils,R,193,FRA,29,adulto,17,1800,6-4 7-6(5),3,5,1,3,10,2,5
Montpellier,Hard,A,2016-02-01,2016,John Millman,R,183,AUS,26,joven,78,701,Julien Benneteau,R,185,FRA,34,viejo,693,38,6-3 6-0,3,11,0,0,3,5,9
Montpellier,Hard,A,2016-02-01,2016,Paul Henri Mathieu,R,185,FRA,34,viejo,93,609,Elias Ymer,R,186,SWE,19,muy joven,155,376,6-1 6-4,3,2,7,7,4,2,5
Montpellier,Hard,A,2016-02-01,2016,Michael Berrer,L,193,GER,35,viejo,121,487,Borna Coric,R,186,CRO,19,muy joven,38,1066,7-6(5) 6-2,3,5,0,1,7,7,10
Montpellier,Hard,A,2016-02-01,2016,Kenny De Schepper,L,203,FRA,28,adulto,156,376,Nikoloz Basilashvili,R,186,RUS,23,joven,116,503,4-6 7-6(4) 6-3,3,9,1,3,3,12,14
Montpellier,Hard,A,2016-02-01,2016,Alexander Zverev,R,186,GER,18,muy joven,85,651,Luca Vanni,R,186,ITA,30,adulto,103,560,6-7(3) 6-4 7-5,3,9,7,8,12,2,5
Quito,Clay,A,2016-02-01,2016,Victor Estrella,R,173,DOM,35,viejo,58,797,Thomaz Bellucci,L,188,BRA,28,adulto,35,1140,4-6 7-6(5) 6-2,3,7,3,5,5,4,8
Quito,Clay,A,2016-02-01,2016,Thomaz Bellucci,L,188,BRA,28,adulto,35,1140,Paolo Lorenzi,R,183,ITA,34,viejo,59,786,3-6 6-2 6-3,3,4,5,7,8,10,14
Quito,Clay,A,2016-02-01,2016,Victor Estrella,R,173,DOM,35,viejo,58,797,Albert Ramos,L,188,ESP,28,adulto,55,808,6-2 7-6(5),3,7,0,1,3,2,5
Quito,Clay,A,2016-02-01,2016,Paolo Lorenzi,R,183,ITA,34,viejo,59,786,Bernard Tomic,R,193,AUS,23,joven,20,1720,6-7(5) 7-5 6-3,3,25,3,3,8,2,4
Quito,Clay,A,2016-02-01,2016,Thomaz Bellucci,L,188,BRA,28,adulto,35,1140,Pablo Carreno Busta,R,186,ESP,24,joven,67,734,7-6(0) 4-6 6-2,3,15,4,7,6,10,14
Quito,Clay,A,2016-02-01,2016,Victor Estrella,R,173,DOM,35,viejo,58,797,Renzo Olivo,R,186,ARG,23,joven,158,366,6-4 6-7(5) 6-4,3,5,1,2,8,4,7
Quito,Clay,A,2016-02-01,2016,Albert Ramos,L,188,ESP,28,adulto,55,808,Feliciano Lopez,L,188,ESP,34,viejo,22,1600,7-5 4-3 RET,3,4,1,2,11,6,9
Quito,Clay,A,2016-02-01,2016,Bernard Tomic,R,193,AUS,23,joven,20,1720,Roberto Carballes Baena,R,186,ESP,22,joven,129,474,6-3 2-6 6-4,3,9,5,9,14,5,9
Quito,Clay,A,2016-02-01,2016,Paolo Lorenzi,R,183,ITA,34,viejo,59,786,Alejandro Falla,L,185,COL,32,adulto,126,481,6-3 6-2,3,1,1,2,4,2,6
Quito,Clay,A,2016-02-01,2016,Thomaz Bellucci,L,188,BRA,28,adulto,35,1140,Albert Montanes,R,175,ESP,35,viejo,114,507,6-2 6-4,3,11,1,2,3,4,8
Quito,Clay,A,2016-02-01,2016,Pablo Carreno Busta,R,186,ESP,24,joven,67,734,Inigo Cervantes Huegun,R,186,ESP,26,joven,76,705,6-7(5) 7-6(2) 6-2,3,7,1,3,15,6,10
Quito,Clay,A,2016-02-01,2016,Victor Estrella,R,173,DOM,35,viejo,58,797,Andrej Martin,R,180,SVK,26,joven,141,421,7-5 6-1,3,4,6,6,0,1,4
